county,account_id,owner_name,mailing_address,parcel_address,city,zip,assessed_value,use_code,prop_type
Tarrant,1309676,"WARNER ALAN/CAMP BOWIE APARTMENTS, LLC","3481 SOUTH HILLS AVE, FORT WORTH TX, 76109",3855  CAMP BOWIE BLVD,FORT WORTH,,2900000,BC,Commercial
Tarrant,1309684,"HEIGHTS DFW LLC, THE","4518 GILBERT AVE, DALLAS TX, 75219",3870  TULSA WAY,FORT WORTH,,3000000,BC,Commercial
Tarrant,1309706,SPOZZYS PROPERTIES LLC,"18614 KIPTON PL, TARZANA CA, 91356",3858  TULSA WAY,FORT WORTH,,1320000,BC,Commercial
Tarrant,1309773,CAMP BOWIE ASSOCIATES LTD,"3625 CAMP BOWIE BLVD, FORT WORTH TX, 76107",3615  CAMP BOWIE BLVD,FORT WORTH,,1679800,F1,Commercial
Tarrant,1309927,3707 CAMP BOWIE LLC Etal,"500 W 7TH ST STE 400, FORT WORTH TX, 76102",3712  TULSA WAY,FORT WORTH,,75006,F1,Commercial
Tarrant,1309994,WORTH DNTST LLC,"10913 FALLING LEAF TRL, ARGYLE TX, 76226",3616  TULSA WAY,FORT WORTH,,444333,F1,Commercial
Tarrant,1310178,VICTORY CHATEAU LTD,"124 SUNDANCE CT, WEATHERFORD TX, 76087",3701  TULSA WAY,FORT WORTH,,589650,BC,Commercial
Tarrant,1310186,VICTORY CHATEAU LTD,"124 SUNDANCE CT, WEATHERFORD TX, 76087",3705  TULSA WAY,FORT WORTH,,910350,BC,Commercial
Tarrant,1310194,ROSENTHAL CAPITAL ASSETS LLC,"1408 MONTGOMERY ST, FORT WORTH TX, 76107",1408  MONTGOMERY ST,FORT WORTH,,919615,F1,Commercial
Tarrant,1310208,MOORE MERRY LAUREEN,"105 FOREST GLEN CT, WEATHERFORD TX, 76087",1404  MONTGOMERY ST,FORT WORTH,,279000,F1,Commercial
Tarrant,1310305,MARSHALL & PAULA TILLMAN,"12970 COUNTY ROAD 1117, CLEBURNE TX, 76033",1500  MONTGOMERY ST,FORT WORTH,,209000,F1,Commercial
Tarrant,1310593,FT WORTH PROF FIREFIGHTERS,"3855 TULSA WAY, FORT WORTH TX, 76107",3808  CRESTLINE RD,FORT WORTH,,752312,F1,Commercial
Tarrant,1310739,MARSHALL & PAULA TILLMAN,"12970 COUNTY ROAD 1117, CLEBURNE TX, 76033",1601  CLOVER LN,FORT WORTH,,330600,F1,Commercial
Tarrant,1310747,PATRICK & CANTEY FERCHILL,"1408 WASHINGTON TERR, FORT WORTH TX, 76107",1605  CLOVER LN,FORT WORTH,,142186,F1,Commercial
Tarrant,1310755,PATRICK & CANTEY FERCHILL,"1408 WASHINGTON TERR, FORT WORTH TX, 76107",1609  CLOVER LN,FORT WORTH,,43875,F1,Commercial
Tarrant,1310763,FERCHILL CANTEY,"1408 WASHINGTON TERR, FORT WORTH TX, 76107",1613  CLOVER LN,FORT WORTH,,149600,F1,Commercial
Tarrant,1312545,ALTA VISTA BUSINESS PARK LLC and SPENCER MS2 LLC,"310 VISTA DEL MAR, REDONDO BEACH CA, 90277",10381  ALTA VISTA RD,FORT WORTH,,1665000,F1,Commercial
Tarrant,1312553,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",819  TAYLOR ST,FORT WORTH,,360000,C1C,Commercial
Tarrant,1312561,U S A,"819 TAYLOR RM 12A15 ST, FORT WORTH TX, 76102",819  TAYLOR ST,FORT WORTH,,240000,C1C,Commercial
Tarrant,1312588,U S A,"PO BOX 17300, FORT WORTH TX, 76116",819  TAYLOR ST,FORT WORTH,,126208620,F1,Commercial
Tarrant,1312596,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",900  MONROE ST,FORT WORTH,,5007329,F1,Commercial
Tarrant,1312618,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",910  MONROE ST,FORT WORTH,,699000,F1,Commercial
Tarrant,1312626,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",908  MONROE ST,FORT WORTH,,2995283,F1,Commercial
Tarrant,1312642,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",917  TAYLOR ST,FORT WORTH,,314525,F1,Commercial
Tarrant,1312650,FORT WORTH PARTNERS II LLC,"306 W 7TH ST, FORT WORTH TX, 76102",314  TEXAS ST,FORT WORTH,,342390,C2C,Commercial
Tarrant,1312669,JOANNE B DUNCAN IRREVOCABLE MAP IV TRUST and GRAY BROTHERS BBQ LLC,"10137 SHERFICK SCHOOL RD, SHOALS IN, 47581",826  TAYLOR ST,FORT WORTH,,56250,C1C,Commercial
Tarrant,1312685,830 TAYLOR HOLDINGS LLC,"2568 STADIUM DR, FORT WORTH TX, 76109",830  TAYLOR ST,FORT WORTH,,1391316,F1,Commercial
Tarrant,1312693,T M & HELEN & J RYAN MCKEE,"1320 S UNIVERSITY DR STE 721, FORT WORTH TX, 76107",410 W 10TH ST,FORT WORTH,,661000,C2C,Commercial
Tarrant,1312731,T M & HELEN & J RYAN MCKEE,"1320 S UNIVERSITY DR STE 721, FORT WORTH TX, 76107",410 W 10TH ST,FORT WORTH,,451000,C2C,Commercial
Tarrant,1312863,MVP FORT WORTH TAYLOR LLC,"9130 W POST RD STE 200, LAS VEGAS NV, 89148",814  TAYLOR ST,FORT WORTH,,4193023,F1,Commercial
Tarrant,1312952,GENERAL SERVICE ADM,"PO BOX 976, FORT WORTH TX, 76101",908  THROCKMORTON ST,FORT WORTH,,318000,C1C,Commercial
Tarrant,1312979,MARLINE NINETEEN LLC,"2301 FM HWY 1187 SUITE 203, MANSFIELD TX, 76063",900  HOUSTON ST,FORT WORTH,,2633700,F1,Commercial
Tarrant,1312987,DAZB PROPERTIES LP,"PO BOX 940, FORT WORTH TX, 76101",902  HOUSTON ST,FORT WORTH,,600000,F1,Commercial
Tarrant,1313029,TRUST ME TRUST,"1200 LORRAIN ST, AUSTIN TX, 78703",209 W 8TH ST,FORT WORTH,,487493,F1,Commercial
Tarrant,1313037,JACK & CAROLYN STRICKLAND,"909 THROCKMORTON ST, FORT WORTH TX, 76102",909  THROCKMORTON ST,FORT WORTH,,448575,F1,Commercial
Tarrant,1313045,PERKINS BRIAN ALVIN JR,"3550 CROWN SHORE, DALLAS TX, 75244",901  THROCKMORTON ST,FORT WORTH,,642702,F1,Commercial
Tarrant,1313053,FORT WORTH PARTNERS II LLC,"306 W 7TH ST, FORT WORTH TX, 76102",1008  MONROE ST,FORT WORTH,,251000,C2C,Commercial
Tarrant,1313061,FORT WORTH PARTNERS II LLC,"306 W 7TH ST, FORT WORTH TX, 76102",1012  MONROE ST,FORT WORTH,,251000,C2C,Commercial
Tarrant,1313088,309 TEXAS STREET FT WORTH (USLCF I) LP,"150 N BROAD ST, PHILADELPHIA PA, 19102",309  TEXAS ST,FORT WORTH,,251000,C2C,Commercial
Tarrant,1313096,309 TEXAS STREET FT WORTH (USLCF I) LP,"150 N BROAD ST, PHILADELPHIA PA, 19102",315  TEXAS ST,FORT WORTH,,251000,C2C,Commercial
Tarrant,1313118,309 TEXAS STREET FT WORTH (USLCF I) LP,"150 N BROAD ST, PHILADELPHIA PA, 19102",1011  TAYLOR ST,FORT WORTH,,331000,C2C,Commercial
Tarrant,1313126,309 TEXAS STREET FT WORTH (USLCF I) LP,"150 N BROAD ST, PHILADELPHIA PA, 19102",1021  TAYLOR ST,FORT WORTH,,830100,C2C,Commercial
Tarrant,1313142,FORT WORTH PARTNERS II LLC,"306 W 7TH ST, FORT WORTH TX, 76102",1016  MONROE ST,FORT WORTH,,361000,C2C,Commercial
Tarrant,1313150,H V LUDIE T PARTNERSHIP LTD,"3624 W VICKERY BLVD, FORT WORTH TX, 76107",1024  MONROE ST,FORT WORTH,,301000,C2C,Commercial
Tarrant,1313258,BAYLOR ALL SAINTS MEDICAL CENTER,"301 N WASHINGTON AVE, DALLAS TX, 75246",1645 W OLEANDER ST,FORT WORTH,,81000,C1C,Commercial
Tarrant,1313266,BAYLOR SCOTT & WHITE HEALTH,"301 N WASHINGTON AVE, DALLAS TX, 75246",1641 W OLEANDER ST,FORT WORTH,,270000,C1C,Commercial
Tarrant,1313274,BAYLOR ALL SAINTS MEDICAL CENTER,"301 N WASHINGTON AVE, DALLAS TX, 75246",1639 W OLEANDER ST,FORT WORTH,,270000,C1C,Commercial
Tarrant,1313282,BAYLOR SCOTT & WHITE HEALTH,"301 N WASHINGTON AVE, DALLAS TX, 75246",1635 W OLEANDER ST,FORT WORTH,,270000,C1C,Commercial
Tarrant,1313290,BAYLOR ALL SAINTS MEDICAL CENTER,"301 N WASHINGTON AVE, DALLAS TX, 75246",1633 W OLEANDER ST,FORT WORTH,,270000,C1C,Commercial
Tarrant,1313312,BAYLOR ALL SAINTS MEDICAL CENTER,"301 N WASHINGTON AVE, DALLAS TX, 75246",1621 W OLEANDER ST,FORT WORTH,,270000,C1C,Commercial
Tarrant,1313355,RANKIN FAMILY LP,"3419 WESTMINSTER AVE, DALLAS TX, 75205",1200  8TH AVE,FORT WORTH,,1199000,F1,Commercial
Tarrant,1313363,BAYLOR ALL SAINTS MEDICAL CENTER,"301 N WASHINGTON AVE, DALLAS TX, 75246",1600  MISTLETOE BLVD,FORT WORTH,,327520,C2C,Commercial
Tarrant,1313371,BAYLOR ALL SAINTS MEDICAL CENTER,"301 N WASHINGTON AVE, DALLAS TX, 75246",1606  MISTLETOE BLVD,FORT WORTH,,523600,F1,Commercial
Tarrant,1313398,CUISINE FOR HEALING,"1614 MISTLETOE BLVD, FORT WORTH TX, 76104",1614  MISTLETOE BLVD,FORT WORTH,,800580,F1,Commercial
Tarrant,1313401,GLENN C & PATRICIA POLENZ,"2424 COLLEGE AVE, FORT WORTH TX, 76110",1616  MISTLETOE BLVD,FORT WORTH,,335000,F1,Commercial
Tarrant,1313428,TLC VENTURES LLC,"2424 COLLEGE AVE, FORT WORTH TX, 76110",1622  MISTLETOE BLVD,FORT WORTH,,360000,F1,Commercial
Tarrant,1313436,TLC VENTURES LLC,"2424 COLLEGE AVE, FORT WORTH TX, 76110",1626  MISTLETOE BLVD,FORT WORTH,,270000,C1C,Commercial
Tarrant,1313444,TLC VENTURES LLC,"2424 COLLEGE AVE, FORT WORTH TX, 76110",1630  MISTLETOE BLVD,FORT WORTH,,436399,F1,Commercial
Tarrant,1313452,TLC VENTURES LLC,"2424 COLLEGE AVE, FORT WORTH TX, 76110",1632  MISTLETOE BLVD,FORT WORTH,,366643,F1,Commercial
Tarrant,1313460,RAJAN THOMAS and UNNI NISHA,"1203 RIDGEWOOD CIR, SOUTHLAKE TX, 76092",1634  MISTLETOE BLVD,FORT WORTH,,271000,F1,Commercial
Tarrant,1313568,TEXAS STATE OF,"2501 SW LOOP 820, FORT WORTH TX, 76133",2315 W VICKERY BLVD,FORT WORTH,,5625,X,Commercial
Tarrant,1313622,TMF REAL ESTATE INVESTMENTS LLC,"5049 EDWARDS RANCH RD SUITE 280, FORT WORTH TX, 76109",2512  HEMPHILL ST,FORT WORTH,,972000,F1,Commercial
Tarrant,1313649,FORT WORTH CITY OF AIRPORT,"1000 THROCKMORTON ST, FORT WORTH TX, 76102",1500 E STATE HWY 114,GRAPEVINE,,39780736,C1C,Commercial
Tarrant,1313851,FUN ON THE RUN INC,"2621 ROBERTS CUT OFF RD, FORT WORTH TX, 76114",4221  WILLIAMS SPRING RD,LAKE WORTH,,29672,F1,Commercial
Tarrant,1313908,FUN ON THE RUN INC,"2621 ROBERTS CUT OFF RD, FORT WORTH TX, 76114",4224  KAREN LN,LAKE WORTH,,232000,F1,Commercial
Tarrant,1313932,FUN ON THE RUN INC,"2621 ROBERTS CUT OFF RD, FORT WORTH TX, 76114",4224  KAREN LN,LAKE WORTH,,197200,F1,Commercial
Tarrant,1314351,EXPRESSWAY PARTNERS LLC,"PO BOX 1927, DENTON TX, 76202",2912 W PAFFORD ST,FORT WORTH,,4256667,F1,Commercial
Tarrant,1316745,BELL TEXTRON INC,"2301 EAGLE PKWY STE 250, FORT WORTH TX, 76177",625 E HURST BLVD,HURST,,533372,C1C,Commercial
Tarrant,1316761,BELL TEXTRON INC,"2301 EAGLE PKWY STE 250, FORT WORTH TX, 76177",623 E HURST BLVD,HURST,,74600,C2C,Commercial
Tarrant,1316788,BELL TEXTRON INC,"2301 EAGLE PKWY STE 250, FORT WORTH TX, 76177",629 E HURST BLVD,HURST,,97875,C1C,Commercial
Tarrant,1316923,INDU INVESTMENTS INC,"501 E HURST BLVD, HURST TX, 76053",501 E HURST BLVD,HURST,,1252000,F1,Commercial
Tarrant,1316931,AIKAL AND SHEKHA VENTURES LLC,"844 ABDERDEEN CT, COPPELL TX, 75019",605 E HURST BLVD,HURST,,190740,F1,Commercial
Tarrant,1317016,ESSENCE INVESTMENT GROUPS LLC,"10728 S PIPELINE RD, HURST TX, 76053",120  WANDA WAY,HURST,,1050840,F1,Commercial
Tarrant,1317032,MYBNS NEP LLC,"5112 BREEZEWIND LN, FORT WORTH TX, 76123",429 E HURST BLVD,HURST,,318527,F1,Commercial
Tarrant,1317121,INDU INVESTMENTS INC,"501 E HURST BLVD, HURST TX, 76053",113  MICHAEL BLVD,HURST,,1481000,F1,Commercial
Tarrant,1317261,REED GERARD THOMAS,"5309 TOPPER DR, NORTH RICHLAND HILLS TX, 76180",209 E HURST BLVD,HURST,,26340,C1C,Commercial
Tarrant,1317296,NORTH POINTE BAPTIST CH OF TC,"147 E HURST BLVD, HURST TX, 76053",144  HOLDER DR,HURST,,28974,C2C,Commercial
Tarrant,1317385,HURST CITY OF,"1505 PRECINCT LINE RD, HURST TX, 76054",117  HOLDER DR,HURST,,534956,F1,Commercial
Tarrant,1317393,ARMORE VALLEY CREEK LLC,"1250 E COPELAND RD STE 250, ARLINGTON TX, 76011",125  WANDA WAY,HURST,,4700000,BC,Commercial
Tarrant,1317407,NSJS ENTERPRISES INC,"937 ASCENSION DR, HURST TX, 76053",108  HOLDER DR,HURST,,465000,F1,Commercial
Tarrant,1317423,FAZALBHAI AMIRALI,"2305 MURPHY DR, BEDFORD TX, 76021",201 E HURST BLVD,HURST,,46975,C2C,Commercial
Tarrant,1319000,ROYCE LA CASITA LLC,"80 SOUTH LAKE AVE STE 719, PASADENA CA, 91101",7800  MOCKINGBIRD LN,NORTH RICHLAND HILLS,,14000000,F1,Commercial
Tarrant,1319000,ROYCE LA CASITA LLC,"80 SOUTH LAKE AVE STE 719, PASADENA CA, 91101",7800  MOCKINGBIRD LN,NORTH RICHLAND HILLS,,14000000,F1,Commercial
Tarrant,1320157,USHINDI INTERNATIONAL FELLOWSHIP CHURCH,"7321 LOLA DR, NORTH RICHLAND HILLS TX, 76180",7321  LOLA DR,NORTH RICHLAND HILLS,,997490,F1,Commercial
Tarrant,1321862,GO DJ PROPERTIES INC,"5505 DAVIS BLVD, NORTH RICHLAND HILLS TX, 76180",5505  DAVIS BLVD,NORTH RICHLAND HILLS,,505981,F1,Commercial
Tarrant,1325019,DNRH LLC,"5015 BROOKVIEW DR, DALLAS TX, 75220",5521  DAVIS BLVD,NORTH RICHLAND HILLS,,12800000,BC,Commercial
Tarrant,1326031,LEGO HOUSE DAY CARE LLC,"7701 N RICHLAND BLVD, NORTH RICHLAND HILLS TX, 76180",7701  NORTH RICHLAND BLVD,NORTH RICHLAND HILLS,,300424,F1,Commercial
Tarrant,1337696,ARLINGTON CITY OF,"PO BOX 90231, ARLINGTON TX, 76004",2230 E ABRAM ST,ARLINGTON,,108000,C1C,Commercial
Tarrant,1337718,MAYAS ONE LLC,"713 DRAPER HEIGHTS WAY, DRAPER UT, 84020",2215  HARRIETT ST,ARLINGTON,,7464763,BC,Commercial
Tarrant,1337726,MAYAS ONE LLC,"713 DRAPER HEIGHTS WAY, DRAPER UT, 84020",2215  HARRIETT ST,ARLINGTON,,2857964,BC,Commercial
Tarrant,1338161,ARLINGTON CITY OF,"101 E ABRAM ST, ARLINGTON TX, 76010",2401  ROBERTS CIR,ARLINGTON,,6071377,F1,Commercial
Tarrant,1341278,6200 S FREEWAY LLC,"1612 SUMMIT AVE STE 100, FORT WORTH TX, 76102",6200  SOUTH FWY,FORT WORTH,,662800,F1,Commercial
Tarrant,1341286,6200 S FREEWAY LLC,"1612 SUMMIT AVE STE 100, FORT WORTH TX, 76102",6202  SOUTH FWY,FORT WORTH,,267500,F1,Commercial
Tarrant,1341294,WILLIAMSON BETTY J,"PO BOX 888, AZLE TX, 76098",6208  SOUTH FWY,FORT WORTH,,367293,F1,Commercial
Tarrant,1341308,ROBERT B & PATRICIA CASSEL,"6210 SOUTH FREEWAY, FORT WORTH TX, 76134",6210  SOUTH FWY,FORT WORTH,,180530,F1,Commercial
Tarrant,1341324,GYANT 6206 LLC,"777 MAIN ST STE 1500, FORT WORTH TX, 76102",6206  SOUTH FWY,FORT WORTH,,851511,F1,Commercial
Tarrant,1341650,TARRANT COUNTY OF,"100 E WEATHERFORD ST, FORT WORTH TX, 76102",2700  MARLIN ST,FORT WORTH,,9750,X,Commercial
Tarrant,1342177,DANG C & NGA THI HO HUYNH,"1011 BOURLAND RD, KELLER TX, 76248",3819 E ROSEDALE ST,FORT WORTH,,17500,C1C,Commercial
Tarrant,1342185,TOTAL E&P USA REAL ESTATE LLC,"PO BOX 17180, FORT WORTH TX, 76102",1200  HAYNES AVE,FORT WORTH,,45250,C1C,Commercial
Tarrant,1342193,DANG C & NGA THI HO HUYNH,"1011 BOURLAND RD, KELLER TX, 76248",3831 E ROSEDALE ST,FORT WORTH,,522000,F1,Commercial
Tarrant,1342207,DANG CONG & NGA THI HO HUYNH,"1011 BOURLAND RD, KELLER TX, 76248",3801 E ROSEDALE ST,FORT WORTH,,145635,F1,Commercial
Tarrant,1342215,DANG CONG & NGA THI HO HUYNH,"1011 BOURLAND RD, KELLER TX, 76248",1213  WALLACE ST,FORT WORTH,,138000,F1,Commercial
Tarrant,1342223,DANG & NGA HUYNH,"1011 BOURLAND RD, KELLER TX, 76248",1209  WALLACE ST,FORT WORTH,,140000,F1,Commercial
Tarrant,1342231,DANG & NGA HUYNH,"1011 BOURLAND RD, KELLER TX, 76248",1205  WALLACE ST,FORT WORTH,,4250,C2C,Commercial
Tarrant,1342258,TOTAL E&P USA REAL ESTATE LLC,"PO BOX 17180, FORT WORTH TX, 76102",1201  WALLACE ST,FORT WORTH,,21150,C1C,Commercial
Tarrant,1342274,TOTAL E&P USA REAL ESTATE LLC,"PO BOX 17180, FORT WORTH TX, 76102",1101  WALLACE ST,FORT WORTH,,3178,C1C,Commercial
Tarrant,1342339,CARGILL MEAT SOLUTIONS CORP,"PO BOX 5626, MINNEAPOLIS MN, 55440",1205  SAMUELS AVE,FORT WORTH,,11830,F1,Commercial
Tarrant,1342347,CARGILL MEAT SOLUTIONS CORP,"PO BOX 5626, MINNEAPOLIS MN, 55440",1207  SAMUELS AVE,FORT WORTH,,10125,F1,Commercial
Tarrant,1342355,CARGILL MEAT SOLUTIONS CORP,"PO BOX 5626, MINNEAPOLIS MN, 55440",1301  NORTH PARK DR,FORT WORTH,,29670,F2,Commercial
Tarrant,1342371,CARGILL MEAT SOLUTIONS CORP,"PO BOX 5626, MINNEAPOLIS MN, 55440",1301  NORTH PARK DR,FORT WORTH,,32036,F2,Commercial
Tarrant,1342444,LFP PROPERTIES INC,"7505 GLENVIEW DR STE 150, RICHLAND HILLS TX, 76180",1101  POINDEXTER AVE,FORT WORTH,,3209107,BC,Commercial
Tarrant,1342479,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1206  SAMUELS AVE,FORT WORTH,,53805,C1C,Commercial
Tarrant,1342487,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",1300  SAMUELS AVE,FORT WORTH,,31538,C1C,Commercial
Tarrant,1343165,DOW ROBERT L,"2251 SILVER CREEK RD, FORT WORTH TX, 76108",2301  SILVER CREEK RD,FORT WORTH,,24620,F1,Commercial
Tarrant,1345435,MW PANEL TECH LLC,"5013 MARTIN LUTHER KING FWY, FORT WORTH TX, 76119",401  MARTIN LUTHER KING FWY,FORT WORTH,,318745,C1C,Commercial
Tarrant,1345486,HOLLYWOOD OVERHEAD DOOR OF FW,"221 N BEACH ST, FORT WORTH TX, 76111",221 N BEACH ST,FORT WORTH,,1203000,F1,Commercial
Tarrant,1347101,RAY LEON C JR,"4367 QUAILS LN, FORT WORTH TX, 76119",1912  STALCUP RD,FORT WORTH,,190928,F1,Commercial
Tarrant,1347136,2000 STALCUP TRUST,"4937 HARLEM ST, FORT WORTH TX, 76105",2000  STALCUP RD,FORT WORTH,,141307,F1,Commercial
Tarrant,1347179,ARTBIZ GLOBAL LLC,"5015 GASTON AVE, DALLAS TX, 75214",2016  STALCUP RD,FORT WORTH,,119332,F1,Commercial
Tarrant,1347543,FIRST TEXAS CASH INC,"2056 HWY 157 N, MANSFIELD TX, 76063",2308 N COLLINS ST,ARLINGTON,,791213,F1,Commercial
Tarrant,1347608,BDS IV TX FLINTRIDGE LLC,"300 PARK AVE, NEW YORK NY, 10022",2320 N COLLINS ST,ARLINGTON,,20500000,BC,Commercial
Tarrant,1347624,SECURCARE PROPERTIES II LLC,"8400 E PRENTICE AVE STE 900, GREENWOOD VILLAGE CO, 80111",2306 N COLLINS ST,ARLINGTON,,1520200,F1,Commercial
Tarrant,1347632,K S PLAZA INC,"2131 N COLLINS ST STE 433-643, ARLINGTON TX, 76011",2300 N COLLINS ST,ARLINGTON,,1319900,F1,Commercial
Tarrant,1347667,ROBERT J & PECOLA DANIELS,"1505 MIMS ST, FORT WORTH TX, 76112",4904  KATY ST,FORT WORTH,,269183,F1,Commercial
Tarrant,1347675,EASTLAND ST CHURCH OF CHRIST,"3909 S EDGEWOOD TERR, FORT WORTH TX, 76119",3909 S EDGEWOOD TERR,FORT WORTH,,1078636,F1,Commercial
Tarrant,1348183,GOLDEN GATE CHURCH,"4801 WILBARGER ST, FORT WORTH TX, 76119",4801  WILBARGER ST,FORT WORTH,,1443318,F1,Commercial
Tarrant,1348221,FORT WORTH CITY OF,"200 TEXAS ST, FT WORTH TX, 76102",4849  WILBARGER ST,FORT WORTH,,424188,F1,Commercial
Tarrant,1348981,JERICHO ROAD BAPTIST CHURCH,"2708 WINDSWEPT LN, MESQUITE TX, 75181",5000  EASTLAND ST,FORT WORTH,,400935,F1,Commercial
Tarrant,1349341,FOREST HILLS MISS BAPT CH,"4201 VILLAGE CREEK RD, FORT WORTH TX, 76119",4201  VILLAGE CREEK RD,FORT WORTH,,859468,F1,Commercial
Tarrant,1349392,BECERRA HUMBERTO,"5408 COUNTY ROAD 707, ALVARADO TX, 76009",4309  VILLAGE CREEK RD,FORT WORTH,,93420,C1C,Commercial
Tarrant,1349430,WOODARD TONYA,"1616 SHADOW HILL DR, FORT WORTH TX, 76112",5019  WILBARGER ST,FORT WORTH,,32250,F1,Commercial
Tarrant,1349465,BUI MINH,"6000 CRIPPLE CREEK TR, NORTH RICHLAND TX, 76180",5037  WILBARGER ST,FORT WORTH,,229440,F1,Commercial
Tarrant,1349473,SERIES 5045 A SERIES OF GILL REMODELING LLC,"5033 ROUNDTREE CT, HALTOM CITY TX, 76137",5045  WILBARGER ST,FORT WORTH,,253440,F1,Commercial
Tarrant,1349643,DALGA GROUP LLC,"2699 LA JOLLA BLVD, GRAND PRAIRIE TX, 75054",5101  WILBARGER ST,FORT WORTH,,783000,F1,Commercial
Tarrant,1349864,BROWN JAMES R,"PO BOX 126497, FORT WORTH TX, 76126",4416  CAREY ST,FORT WORTH,,959744,F1,Commercial
Tarrant,1350714,KHATIB ILHAM,"8413 ROCK CANYON CT, FORT WORTH TX, 76123",3513  MC CART AVE,FORT WORTH,,342225,F1,Commercial
Tarrant,1350722,MARTINEZ VICENTE,"1112 HODGSON ST, FORT WORTH TX, 76115",3501  MC CART AVE,FORT WORTH,,1128707,F1,Commercial
Tarrant,1350749,MARTINEZ VICENTE,"1112 HODGSON ST, FORT WORTH TX, 76115",3501  MC CART AVE,FORT WORTH,,37098,C1C,Commercial
Tarrant,1350854,MAP CO LLC,"11605 MERIDIAN MARKEY VIEW STE 20, PEYTON CO, 80831",3579  MC CART AVE,FORT WORTH,,527843,F1,Commercial
Tarrant,1350862,RAMIRO & A DELGADILLO SANCHEZ,"3575 MCCART AVE, FORT WORTH TX, 76110",3575  MC CART AVE,FORT WORTH,,160938,F1,Commercial
Tarrant,1350870,LOS ARCOS GROUP INC,"3501 MCCART AVE, FORT WORTH TX, 76110",3565  MC CART AVE,FORT WORTH,,33725,C1C,Commercial
Tarrant,1350889,LOS ARCOS GROUP INC,"3501 MCCART AVE, FORT WORTH TX, 76110",3565  MC CART AVE,FORT WORTH,,101175,C1C,Commercial
Tarrant,1350897,LOS ARCOS GROUP INC,"3501 MCCART AVE, FORT WORTH TX, 76110",3555  MC CART AVE,FORT WORTH,,33725,C1C,Commercial
Tarrant,1350900,LOS ARCOS GROUP INC,"3501 MCCART AVE, FORT WORTH TX, 76110",3515  MC CART AVE,FORT WORTH,,33725,C1C,Commercial
Tarrant,1352199,WALKER PHILLIP W,"3820 TRAILS EDGE, FORT WORTH TX, 76109",3625  MC CART AVE,FORT WORTH,,442000,F2,Commercial
Tarrant,1352210,EDWARD & EVA TR KIRSCHNER,"9440 CYPRESS LAKE DR, CROWLEY TX, 76036",3616  MC CART AVE,FORT WORTH,,182247,F1,Commercial
Tarrant,1352229,BEAUBIEN MANAGEMENT FUND LLC,"306 W 7TH ST STE 401, FORT WORTH TX, 76102",3609  MC CART AVE,FORT WORTH,,310750,F1,Commercial
Tarrant,1352237,BEAUBIEN MANAGEMENT FUND LLC,"306 W 7TH ST STE 401, FORT WORTH TX, 76102",3605  MC CART AVE,FORT WORTH,,239250,F1,Commercial
Tarrant,1352245,LEMON GLEN PAUL,"5412 WOODWAY DR, FORT WORTH TX, 76133",3725  MC CART AVE,FORT WORTH,,101136,F1,Commercial
Tarrant,1352350,LEMON GLEN PAUL,"5412 WOODWAY DR, FORT WORTH TX, 76133",3721  MC CART AVE,FORT WORTH,,33725,C1C,Commercial
Tarrant,1352369,OZEGOVIC IGOR,"3721 HOLLY SPRINGS DR, FORT WORTH TX, 76133",3717  MC CART AVE,FORT WORTH,,380000,F1,Commercial
Tarrant,1352385,NICOLAS & ERIKA GOMEZ,"2606 W WAGGOMAN ST, FORT WORTH TX, 76110",3707  MC CART AVE,FORT WORTH,,52613,F1,Commercial
Tarrant,1352393,BHDW LLC,"3621 MCCART AVE, FORT WORTH TX, 76110",3701  MC CART AVE,FORT WORTH,,268800,F1,Commercial
Tarrant,1353640,GRACE FELLOWSHIP BAPT CH OF FW,"3801 MCCART AVE, FORT WORTH TX, 76110",3779  MC CART AVE,FORT WORTH,,33725,F1,Commercial
Tarrant,1353659,CARL LOVE PROPERTIES LLC,"2520 W WAGGOMAN ST, FORT WORTH TX, 76110",3771  MC CART AVE,FORT WORTH,,34725,C2C,Commercial
Tarrant,1353667,CARL LOVE PROPERTIES LLC,"2520 W WAGGOMAN ST, FORT WORTH TX, 76110",3767  MC CART AVE,FORT WORTH,,34725,C2C,Commercial
Tarrant,1353675,CARL LOVE PROPERTIES LLC,"2520 W WAGGOMAN ST, FORT WORTH TX, 76110",3763  MC CART AVE,FORT WORTH,,34725,C2C,Commercial
Tarrant,1353683,CARL LOVE PROPERTIES LLC,"2520 W WAGGOMAN ST, FORT WORTH TX, 76110",3759  MC CART AVE,FORT WORTH,,280000,F1,Commercial
Tarrant,1353845,IGLESIA CRISTIANA EL MESIAS NEW BIGINNINGS,"3815 MC CART AVE, FORT WORTH TX, 76133",3819  MC CART AVE,FORT WORTH,,272503,F1,Commercial
